Accession,Gene Symbol,Description,candidate_group,high_confidence,Ribosome density change (log2),RNA-seq mRNA change upon Lin28a KD (log2),mean_CLIP_enrichment,CLIP-seq FDR,total_binding_site_count,binding_site_count,dominant_binding_region,5UTR_site_count,CDS_site_count,3UTR_site_count,is_ER_or_protein_folding,is_membrane_or_transmembrane,is_secretory_or_extracellular,is_Golgi_or_trafficking,is_lysosome_or_endosome,is_receptor_or_signaling,is_transporter_or_channel,is_adhesion_or_ECM,is_other_or_unclear,is_adhesion_or_ECM,ER_membrane_core,ER_membrane_broad
NM_173430,Fkrp,fukutin-related protein,Not_candidate,False,,-0.426878382271,-0.721161401397581,0.999999999990223,2,2,3UTR,0,0,2,False,False,False,False,False,False,False,False,True,False,False,False
NM_173431,Rpgrip1l,protein fantom,Not_candidate,False,,-0.828475718859,-0.5724302155011513,0.999999999990223,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_173432,Pskh1,serine/threonine-protein kinase H1,Not_candidate,False,,0.323454254041,-1.2908063975717767,0.999999999990223,1,1,3UTR,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False
NM_173433,Kdm4d,lysine-specific demethylase 4D,Not_candidate,False,,-2.32777934511,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_173437,Nav1,neuron navigator 1,Not_candidate,False,,0.801691159771,-1.29518208731223,0.999999999990223,4,4,tie,0,2,2,False,False,False,False,False,False,False,False,True,False,False,False
NM_173439,Fbxo45,F-box/SPRY domain-containing protein 1,Not_candidate,False,,-0.743513721973,-0.3076394134477206,0.999999999990223,8,8,3UTR,0,1,7,False,False,False,False,False,False,False,False,True,False,False,False
NM_173440,Nrip1,nuclear receptor-interacting protein 1,Not_candidate,False,,0.7960437012,0.6468505116397497,0.565725833405781,1,1,CDS,0,1,0,False,False,False,False,False,True,False,False,False,False,False,False
NM_173442,Gcnt1,"beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase",Not_candidate,False,,-0.362261587201,2.2307397371120365,0.0295270372011562,4,4,3UTR,0,1,3,False,False,True,False,False,False,False,False,False,False,True,True
NM_173444,Nbeal1,neurobeachin like 1,Not_candidate,False,,-0.190516062587,1.208849822552687,0.250753749306755,21,21,CDS,2,16,3,False,False,False,False,False,False,False,False,True,False,False,False
NM_173445,Rccd1,RCC1 domain-containing protein 1,Not_candidate,False,,-0.111543609889,-1.57646105375671,0.999999999990223,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_173447,Ephb1,ephrin type-B receptor 1 isoform 1,Not_candidate,False,,0.168590295333,,,0,0,none,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False
NM_173449,4921523A10Rik,protein phosphatase 2C-like domain-containing protein 1,Not_candidate,False,,-1.1541000545,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_173450,Rpusd2,RNA pseudouridylate synthase domain-containing,Not_candidate,False,,0.0361519705892,-0.8652532900784923,0.999999999990223,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_173451,Arsj,arylsulfatase J precursor,Not_candidate,False,,0.530537448072,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_173731,Hmgcll1,probable 3-hydroxymethyl-3-methylglutaryl-CoA lyase 2,Not_candidate,False,,0.350521132976,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_173733,Suox,"sulfite oxidase, mitochondrial precursor",Not_candidate,False,,-0.219579582481,-1.632673190368618,0.999999999990223,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_173735,2310044G17Rik,uncharacterized protein KIAA1737,Not_candidate,False,,0.195222792843,-0.6980432953245487,0.999999999990223,8,8,3UTR,0,0,8,False,False,False,False,False,False,False,False,True,False,False,False
NM_173738,Zfp940,zinc finger protein 940,Not_candidate,False,,0.117294594208,-0.1238758696546876,0.999999999990223,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_173739,Galntl4,putative polypeptide N-acetylgalactosaminyltransferase-like protein 4,Not_candidate,False,,-0.500467936799,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_173744,2610019F03Rik,uncharacterized protein C8orf42 homolog,Not_candidate,False,,1.07068585576,-1.3720973298276566,0.999999999990223,3,3,3UTR,0,0,3,False,False,False,False,False,False,False,False,True,False,False,False
NM_173745,Dusp18,dual specificity protein phosphatase 18,Not_candidate,False,,0.47805652538,-0.6914790854884929,0.999999999990223,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_173749,Pamr1,inactive serine protease PAMR1 precursor,Not_candidate,False,,0.448658342348,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_173751,Ilvbl,acetolactate synthase-like protein,Not_candidate,False,,0.411346908537,0.1848802794113687,0.90871936466641,2,2,CDS,0,2,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_173754,Usp43,ubiquitin carboxyl-terminal hydrolase 43,Not_candidate,False,,0.414775456351,-1.7572603050833635,0.999999999990223,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_173756,Lin52,protein lin-52 homolog,Not_candidate,False,,-0.217972301541,0.2075114251022005,0.890929884743094,2,2,3UTR,0,0,2,False,False,False,False,False,False,False,False,True,False,False,False
NM_173764,Tapt1,transmembrane anterior posterior transformation protein 1,Not_candidate,False,,-0.392895315923,1.66413272733231,0.102501576662761,0,0,none,0,0,0,False,True,False,False,False,False,False,False,False,False,True,True
NM_173765,Aasdh,acyl-CoA synthetase family member 4,Not_candidate,False,,-0.383937632648,-1.0721583852118226,0.999999999990223,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_173767,Insc,protein inscuteable homolog,Not_candidate,False,,0.59101144844,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_173769,Zfp641,zinc finger protein 641,Not_candidate,False,,-0.429452413177,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_173770,Fam69c,protein FAM69C,Not_candidate,False,,-0.697193472149,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_173774,Slc45a1,proton-associated sugar transporter A,Not_candidate,False,,-1.07944966987,,,0,0,none,0,0,0,False,False,False,False,False,False,True,False,False,False,False,True
NM_173775,Ccdc37,coiled-coil domain-containing protein 37,Not_candidate,False,,-0.807934855192,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_173777,Olfm2,noelin-2 precursor,Not_candidate,False,,2.74734915925,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_173778,Sh2d7,SH2 domain-containing protein 7,Not_candidate,False,,0.240853931794,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_173779,Ankrd58,ankyrin repeat domain-containing protein 58,Not_candidate,False,,0.0,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_173780,Klf8,Krueppel-like factor 8,Not_candidate,False,,0.434141046803,-1.0082444009807678,0.999999999990223,1,1,3UTR,0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
NM_173781,Rab6b,ras-related protein Rab-6B,Not_candidate,False,,1.22674999191,0.6076567470264933,0.609624960675547,2,2,3UTR,0,0,2,False,False,False,False,False,False,False,False,True,False,False,False
NM_173785,A230051G13Rik,"putative transferase CAF17 homolog, mitochondrial precursor",Not_candidate,False,,0.144724881771,-2.16738422583183,0.999999999990223,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_173788,Npr2,atrial natriuretic peptide receptor 2 precursor,Not_candidate,False,,0.546368103519,,,0,0,none,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False
NM_173789,Helt,hairy and enhancer of split-related protein HELT,Not_candidate,False,,-2.16763085629,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_173862,Fam83a,protein FAM83A,Not_candidate,False,,0.584295749347,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_173863,Crtc3,CREB-regulated transcription coactivator 3,Not_candidate,False,,1.74192585621,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_173864,Gm5077,complement C1s-B subcomponent precursor,Not_candidate,False,,-0.764425959012,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_173870,Mgat4a,"alpha-1,3-mannosyl-glycoprotein",Not_candidate,False,,-0.138189738885,1.5009774432981968,0.146740027995257,16,16,3UTR,0,4,12,False,False,True,False,False,False,False,False,False,False,True,True
NM_174846,Glyctk,glycerate kinase,Not_candidate,False,,0.0819062045017,-2.1086670177327167,0.999999999990223,0,0,none,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False
NM_174847,C2cd2,C2 calcium-dependent domain containing 2,Not_candidate,False,,-0.165149469825,1.50848197405814,0.146569294948332,6,6,tie,0,3,3,False,False,False,False,False,False,True,False,False,False,False,True
NM_174848,Crybg3,beta/gamma crystallin domain-containing protein 3,Not_candidate,False,,-0.273471780133,1.0838027495000564,0.31123491035788,3,3,CDS,0,3,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_174850,Micall2,MICAL-like 2,Not_candidate,False,,0.607156380899,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_174851,Il28ra,interleukin-28 receptor subunit alpha,Not_candidate,False,,0.701068168742,-0.5162138939661277,0.999999999990223,0,0,none,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False
NM_174854,Disc1,disrupted in schizophrenia 1 homolog isoform 1,Not_candidate,False,,1.58704877775,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_174857,Mamdc2,MAM domain-containing protein 2 precursor,Not_candidate,False,,-0.186202080735,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_174866,Klk14,kallikrein-14 preproprotein,Not_candidate,False,,0.0,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_174870,Slc26a1,sulfate anion transporter 1,Not_candidate,False,,-0.901765538562,,,0,0,none,0,0,0,False,False,False,False,False,False,True,False,False,False,False,True
NM_174875,Atg4a,cysteine protease ATG4A,Not_candidate,False,,0.444802441227,,,1,1,3UTR,0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
NM_174960,Gimap9,"GTPase, IMAP family member 9",Not_candidate,False,,-1.06222856286,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_174985,Gpbar1,G-protein coupled bile acid receptor 1,Not_candidate,False,,-1.88851862951,,,0,0,none,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False
NM_174988,Cdh22,cadherin-22 precursor,Not_candidate,False,,-0.455351581026,,,0,0,none,0,0,0,False,False,False,False,False,False,False,True,False,True,False,False
NM_174989,Ticam1,TIR domain-containing adapter molecule 1,Not_candidate,False,,1.04773336759,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_174991,Bai1,brain-specific angiogenesis inhibitor 1 precursor,Not_candidate,False,,0.0753781342883,-2.352632388620264,0.999999999990223,1,1,3UTR,0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
NM_174998,Hpcal4,hippocalcin-like protein 4,Not_candidate,False,,-1.12589734177,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_175000,Hbq1,"hemoglobin, theta T2",Not_candidate,False,,0.0,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_175002,Mmgt2,membrane magnesium transporter 2 precursor,Not_candidate,False,,0.284518981434,0.783555160531456,0.489803213791471,0,0,none,0,0,0,False,True,False,False,False,False,True,False,False,False,True,True
NM_175003,Arhgap44,rho GTPase-activating protein 44 isoform 2,Not_candidate,False,,0.207211524001,-1.390407661243377,0.999999999990223,1,1,3UTR,0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
NM_175006,Pou6f2,"POU domain, class 6, transcription factor 2",Not_candidate,False,,-0.649211654617,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_175007,Amph,amphiphysin,Not_candidate,False,,0.602305633289,-0.0053707072480429,0.999999999990223,5,5,CDS,0,4,1,False,False,False,False,False,False,False,False,True,False,False,False
NM_175012,Grp,gastrin-releasing peptide precursor,Not_candidate,False,,0.0,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_175013,Pgm5,phosphoglucomutase-like protein 5,Not_candidate,False,,-0.669678009173,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_175017,4933427D06Rik,uncharacterized protein LOC232217,Not_candidate,False,,-1.06175991844,0.9335534231611956,0.392526129815739,2,2,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_175024,Nrn1l,neuritin-like protein precursor,Not_candidate,False,,2.14920241089,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_175029,Atg4c,cysteine protease ATG4C,Not_candidate,False,,0.109378740177,-0.405699880617561,0.999999999990223,1,1,CDS,0,1,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_175030,Tctex1d4,tctex1 domain-containing protein 4,Not_candidate,False,,-0.310074373531,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_175031,Stk36,serine/threonine-protein kinase 36,Not_candidate,False,,0.706859890914,-1.2002422754041833,0.999999999990223,0,0,none,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False
NM_175033,BC089491,selenoprotein V,Not_candidate,False,,-1.68197446228,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_175034,Slc24a5,sodium/potassium/calcium exchanger 5 precursor,Not_candidate,False,,-1.07435491792,,,0,0,none,0,0,0,False,False,False,False,False,False,True,False,False,False,False,True
NM_175035,Gimap5,GTPase IMAP family member 5,Not_candidate,False,,0.618988195895,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_175087,Aqp6,aquaporin-6,Not_candidate,False,,0.734124514426,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_175088,Mdfic,myoD family inhibitor domain-containing protein,Not_candidate,False,,0.519431859955,0.614125944684596,0.600308081456558,1,1,3UTR,0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
NM_175089,Nek1,serine/threonine-protein kinase Nek1,Not_candidate,False,,-0.458151811846,0.4363203218441816,0.730364439736347,7,7,CDS,1,6,0,False,False,False,False,False,True,False,False,False,False,False,False
NM_175092,Rhof,rho-related GTP-binding protein RhoF precursor,Not_candidate,False,,-0.546783485777,-0.9484781308290404,0.999999999990223,1,1,CDS,0,1,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_175093,Trib3,tribbles homolog 3,Not_candidate,False,,-1.65999640135,-0.5203252403122467,0.999999999990223,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_175096,Stbd1,starch-binding domain-containing protein 1,Not_candidate,False,,0.726014469053,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_175097,Prickle3,prickle-like protein 3,Not_candidate,False,,0.728142873798,-4.231782643675703,0.999999999990223,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_175098,Ccdc126,coiled-coil domain-containing protein 126 precursor,Not_candidate,False,,-0.205561859146,1.1370547290908133,0.286031397345596,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_175104,Fam53c,protein FAM53C,Not_candidate,False,,-0.155576079338,-1.17377528547984,0.999999999990223,1,1,3UTR,0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
NM_175105,Aqp11,aquaporin-11,Not_candidate,False,,-0.0262184419468,0.5283208335737167,1.0,1,1,3UTR,0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
